_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
1,-60,C0239234,M1,1,0,DisGeNET,35,Low set ears,,-60,13,29,30169,489,374,76,20,2.1,207|429|545|701|998|1103|1108|1144|1302|1387|1499|1717|1723|1908|2033|2121|2138|2200|2260|2263|2317|2668|2706|2733|2812|3759|3845|4204|4763|4853|5192|5426|5447|5518|5728|5781|5828|5879|5925|6535|6899|6905|6913|7021|8036|8289|8504|8546|8812|9244|10225|10535|11277|11285|23111|23322|25836|26128|51360|51574|51715|54903|56975|57545|79621|79813|80144|84153|91147|145173|147372|157570|170302|200894|219844|285590,AKT1|ASCL1|ATR|BUB1B|CDC42|CHAT|CHD4|CHRND|COL11A2|CREBBP|CTNNB1|DHCR7|DHODH|EDN3|EP300|EVC|EYA1|FBN1|FGFR1|FGFR2|FLNB|GDNF|GJB2|GLE1|GP1BB|KCNJ2|KRAS|MECP2|NF1|NOTCH2|PEX10|POLE|POR|PPP2R1A|PTEN|PTPN11|PEX2|RAC1|RB1|SLC6A8|TBX1|TBCE|TBX15|TFAP2B|SHOC2|ARID1A|PEX3|AP3B1|CCNK|CRLF1|CD96|RNASEH2A|TREX1|B4GALT7|SPART|RPGRIP1L|NIPBL|KIFBP|MBTPS2|LARP7|RAB23|MKS1|FAM20C|CC2D2A|RNASEH2B|EHMT1|FRAS1|RNASEH2C|TMEM67|B3GLCT|CCBE1|ESCO2|ARX|ARL13B|HYLS1|SH3PXD2B,-56,0
1,-60,C0018784,M1,1,0,DisGeNET,35,Sensorineural Hearing Loss (disorder),,-60,9.3,26,30169,783,374,90,24,2.2,429|583|595|617|998|1029|1103|1161|1187|1188|1286|1287|1302|1716|1717|1890|1908|2067|2068|2138|2200|2248|2260|2263|2317|2625|2668|2706|3479|3730|3753|3766|3784|3845|4010|4014|4038|4647|4722|4723|4724|4728|4771|4790|4982|5172|5189|5192|5194|5195|5295|5594|5781|5824|5828|5879|6535|6648|6663|6834|7021|7156|7401|7439|7466|7809|8086|8504|8803|8869|9342|9409|9531|9939|10002|10083|10413|10560|25836|51099|51360|51715|60675|64065|80067|91662|124590|147372|374291|493856,ASCL1|BBS2|CCND1|BCS1L|CDC42|CDKN2A|CHAT|ERCC8|CLCNKA|CLCNKB|COL4A4|COL4A5|COL11A2|DGUOK|DHCR7|TYMP|EDN3|ERCC1|ERCC2|EYA1|FBN1|FGF3|FGFR1|FGFR2|FLNB|GATA3|GDNF|GJB2|IGF1|ANOS1|KCNE1|KCNJ10|KCNQ1|KRAS|LMX1B|LORICRIN|LRP4|MYO7A|NDUFS3|NDUFV1|NDUFS4|NDUFS8|NF2|NFKB1|TNFRSF11B|SLC26A4|PEX1|PEX10|PEX13|PEX14|PIK3R1|MAPK1|PTPN11|PEX19|PEX2|RAC1|SLC6A8|SOD2|SOX10|SURF1|TFAP2B|TOP3A|CLRN1|BEST1|WFS1|BSND|AAAS|PEX3|SUCLA2|ST3GAL5|SNAP29|PEX16|BAG3|RBM8A|NR2E3|USH1C|YAP1|SLC19A2|NIPBL|ABHD5|MBTPS2|RAB23|PROK2|PERP|DCAF17|NLRP12|USH1G|CCBE1|NDUFS7|CISD2,-56,0
1,-58,C0240635,M1,1,0,DisGeNET,35,Byzanthine arch palate,,-58,12,28,30169,497,374,75,20,2.1,25|207|545|582|672|675|1103|1144|1145|1387|1499|1663|2033|2138|2200|2260|2263|2317|2733|3730|3759|3784|3845|3981|4038|4204|4281|4593|4853|5189|5192|5194|5195|5290|5295|5351|5728|5781|5824|5828|5888|5889|5913|6598|6774|6899|6949|8195|8289|8504|9244|9409|9496|9533|10084|10225|22930|23363|23529|25782|25836|50814|51082|51715|56975|79728|80144|81031|83990|91252|113189|157570|161742|170302|285590,ABL1|AKT1|ATR|BBS1|BRCA1|BRCA2|CHAT|CHRND|CHRNE|CREBBP|CTNNB1|DDX11|EP300|EYA1|FBN1|FGFR1|FGFR2|FLNB|GLE1|ANOS1|KCNJ2|KCNQ1|KRAS|LIG4|LRP4|MECP2|MID1|MUSK|NOTCH2|PEX1|PEX10|PEX13|PEX14|PIK3CA|PIK3R1|PLOD1|PTEN|PTPN11|PEX19|PEX2|RAD51|RAD51C|RAPSN|SMARCB1|STAT3|TBX1|TCOF1|MKKS|ARID1A|PEX3|CRLF1|PEX16|TBX4|POLR1C|PQBP1|CD96|RAB3GAP1|OBSL1|CLCF1|RAB3GAP2|NIPBL|NSDHL|POLR1D|RAB23|FAM20C|PALB2|FRAS1|SLC2A10|BRIP1|SLC39A13|CHST14|ESCO2|SPRED1|ARX|SH3PXD2B,-55,0
1,-56,C0008925,M1,1,0,DisGeNET,35,Cleft Palate,,-56,10,26,30169,611,374,79,21,2.1,545|672|675|701|999|1027|1144|1302|1717|1723|1950|2138|2245|2248|2260|2263|2303|2317|2625|2706|2812|3730|3736|3759|4010|4281|4593|4683|4853|5594|5781|5818|5828|5888|5889|5913|5925|6125|6598|6605|6663|6774|6899|6913|6949|7040|7157|8036|8195|8289|9496|9533|9611|9939|10084|10225|10413|10743|23322|25836|26128|51057|51082|51360|54903|56975|57545|60675|79728|80144|83990|91147|113189|145173|147912|157570|170302|219844|392255,ATR|BRCA1|BRCA2|BUB1B|CDH1|CDKN1B|CHRND|COL11A2|DHCR7|DHODH|EGF|EYA1|FGD1|FGF3|FGFR1|FGFR2|FOXC2|FLNB|GATA3|GJB2|GP1BB|ANOS1|KCNA1|KCNJ2|LMX1B|MID1|MUSK|NBN|NOTCH2|MAPK1|PTPN11|NECTIN1|PEX2|RAD51|RAD51C|RAPSN|RB1|RPL5|SMARCB1|SMARCE1|SOX10|STAT3|TBX1|TBX15|TCOF1|TGFB1|TP53|SHOC2|MKKS|ARID1A|TBX4|POLR1C|NCOR1|RBM8A|PQBP1|CD96|YAP1|RAI1|RPGRIP1L|NIPBL|KIFBP|WDPCP|POLR1D|MBTPS2|MKS1|FAM20C|CC2D2A|PROK2|PALB2|FRAS1|BRIP1|TMEM67|CHST14|B3GLCT|SIX5|ESCO2|ARX|HYLS1|GDF6,-52,0
1,-54,C0423110,M1,1,0,DisGeNET,35,Downward slant of palpebral fissure,,-54,14,28,30169,391,374,66,18,2,207|429|545|582|583|585|701|998|1287|1302|1387|1717|1723|1908|2033|2200|2245|2248|2260|2263|2290|2668|2733|2812|3845|4038|4204|4763|4853|5290|5518|5528|5728|5781|5818|5932|6125|6899|6949|7021|8195|8504|9342|9533|10743|23111|25782|26128|27241|51057|51082|54903|55212|56975|79728|79738|81031|84282|91252|113189|129880|157570|161742|166379|170302|285590,AKT1|ASCL1|ATR|BBS1|BBS2|BBS4|BUB1B|CDC42|COL4A5|COL11A2|CREBBP|DHCR7|DHODH|EDN3|EP300|FBN1|FGD1|FGF3|FGFR1|FGFR2|FOXG1|GDNF|GLE1|GP1BB|KRAS|LRP4|MECP2|NF1|NOTCH2|PIK3CA|PPP2R1A|PPP2R5D|PTEN|PTPN11|NECTIN1|RBBP8|RPL5|TBX1|TCOF1|TFAP2B|MKKS|PEX3|SNAP29|POLR1C|RAI1|SPART|RAB3GAP2|KIFBP|BBS9|WDPCP|POLR1D|MKS1|BBS7|FAM20C|PALB2|BBS10|SLC2A10|RNF135|SLC39A13|CHST14|BBS5|ESCO2|SPRED1|BBS12|ARX|SH3PXD2B,-51,0
1,-53,C0848558,M1,1,0,DisGeNET,35,Hypospadias,,-53,14,28,30169,366,374,64,17,1.9,25|207|268|367|545|672|675|701|998|1387|1717|2033|2099|2121|2138|2260|2263|2353|2812|3725|3845|3981|4204|4214|4281|4810|4853|5189|5192|5194|5195|5290|5291|5308|5426|5447|5599|5781|5824|5828|5879|5888|5889|5932|6774|6899|7040|7389|8195|8504|9409|10084|23363|25836|26128|60675|79728|79813|80144|83990|145173|157570|170302|219844,ABL1|AKT1|AMH|AR|ATR|BRCA1|BRCA2|BUB1B|CDC42|CREBBP|DHCR7|EP300|ESR1|EVC|EYA1|FGFR1|FGFR2|FOS|GP1BB|JUN|KRAS|LIG4|MECP2|MAP3K1|MID1|NHS|NOTCH2|PEX1|PEX10|PEX13|PEX14|PIK3CA|PIK3CB|PITX2|POLE|POR|MAPK8|PTPN11|PEX19|PEX2|RAC1|RAD51|RAD51C|RBBP8|STAT3|TBX1|TGFB1|UROD|MKKS|PEX3|PEX16|PQBP1|OBSL1|NIPBL|KIFBP|PROK2|PALB2|EHMT1|FRAS1|BRIP1|B3GLCT|ESCO2|ARX|HYLS1,-50,0
1,-50,C0018818,M1,1,0,DisGeNET,35,Ventricular Septal Defects,,-50,12,26,30169,426,374,65,17,2,25|1302|1387|1499|1663|1717|1956|2033|2068|2121|2200|2260|2263|2303|2317|2812|2885|3479|3736|3845|4256|4695|4722|4723|4724|4728|4851|4853|5189|5192|5194|5195|5290|5296|5594|5781|5824|5828|5879|6125|6834|6899|7021|7422|8036|8195|8289|8504|9409|10000|10084|10225|10413|10560|25836|51715|79728|80144|145173|147372|157570|170302|219844|374291|392255,ABL1|COL11A2|CREBBP|CTNNB1|DDX11|DHCR7|EGFR|EP300|ERCC2|EVC|FBN1|FGFR1|FGFR2|FOXC2|FLNB|GP1BB|GRB2|IGF1|KCNA1|KRAS|MGP|NDUFA2|NDUFS3|NDUFV1|NDUFS4|NDUFS8|NOTCH1|NOTCH2|PEX1|PEX10|PEX13|PEX14|PIK3CA|PIK3R2|MAPK1|PTPN11|PEX19|PEX2|RAC1|RPL5|SURF1|TBX1|TFAP2B|VEGFA|SHOC2|MKKS|ARID1A|PEX3|PEX16|AKT3|PQBP1|CD96|YAP1|SLC19A2|NIPBL|RAB23|PALB2|FRAS1|B3GLCT|CCBE1|ESCO2|ARX|HYLS1|NDUFS7|GDF6,-47,0
1,-48,C1836542,M1,1,0,DisGeNET,35,Depressed nasal bridge,,-48,12,25,30169,426,374,63,17,1.9,207|701|1302|1717|2138|2200|2260|2263|2290|2317|3730|3736|3784|3845|3981|4204|4256|4593|4683|4763|5189|5192|5194|5195|5290|5296|5308|5351|5426|5447|5728|5781|5824|5828|5913|6598|6605|6905|7021|8289|8504|9244|9342|9409|9496|10000|10225|10743|22930|23363|25782|25836|51574|51715|56975|57477|60675|80144|80781|145173|147372|170302|285590,AKT1|BUB1B|COL11A2|DHCR7|EYA1|FBN1|FGFR1|FGFR2|FOXG1|FLNB|ANOS1|KCNA1|KCNQ1|KRAS|LIG4|MECP2|MGP|MUSK|NBN|NF1|PEX1|PEX10|PEX13|PEX14|PIK3CA|PIK3R2|PITX2|PLOD1|POLE|POR|PTEN|PTPN11|PEX19|PEX2|RAPSN|SMARCB1|SMARCE1|TBCE|TFAP2B|ARID1A|PEX3|CRLF1|SNAP29|PEX16|TBX4|AKT3|CD96|RAI1|RAB3GAP1|OBSL1|RAB3GAP2|NIPBL|LARP7|RAB23|FAM20C|SHROOM4|PROK2|FRAS1|COL18A1|B3GLCT|CCBE1|ARX|SH3PXD2B,-45,0
1,-47,C3887461,M1,1,0,DisGeNET,35,Head and Neck Carcinoma,,-47,8.1,23,30169,786,374,79,21,2.1,207|240|367|472|540|551|595|596|672|675|841|999|1017|1027|1029|1302|1387|1432|1499|1565|1890|1950|1956|2052|2064|2065|2067|2068|2212|2214|2248|2260|2263|2353|2668|2950|3479|3569|3576|3667|3725|3845|3932|4072|4194|4292|4361|4683|4810|4851|5054|5290|5291|5295|5296|5594|5599|5728|5781|5879|5888|5889|5925|6240|6535|6648|6714|6774|7040|7157|7389|7422|7515|10413|10664|23451|79728|80781|493856,AKT1|ALOX5|AR|ATM|ATP7B|AVP|CCND1|BCL2|BRCA1|BRCA2|CASP8|CDH1|CDK2|CDKN1B|CDKN2A|COL11A2|CREBBP|MAPK14|CTNNB1|CYP2D6|TYMP|EGF|EGFR|EPHX1|ERBB2|ERBB3|ERCC1|ERCC2|FCGR2A|FCGR3A|FGF3|FGFR1|FGFR2|FOS|GDNF|GSTP1|IGF1|IL6|CXCL8|IRS1|JUN|KRAS|LCK|EPCAM|MDM4|MLH1|MRE11|NBN|NHS|NOTCH1|SERPINE1|PIK3CA|PIK3CB|PIK3R1|PIK3R2|MAPK1|MAPK8|PTEN|PTPN11|RAC1|RAD51|RAD51C|RB1|RRM1|SLC6A8|SOD2|SRC|STAT3|TGFB1|TP53|UROD|VEGFA|XRCC1|YAP1|CTCF|SF3B1|PALB2|COL18A1|CISD2,-44,0
1,-47,C0020255,M1,1,0,DisGeNET,35,Hydrocephalus,,-47,11,25,30169,473,374,65,17,2,367|551|672|675|701|998|1387|1499|1717|1950|2068|2138|2200|2260|2263|2812|3146|3479|3569|3576|3845|3981|4593|4763|4771|4851|4853|5290|5291|5296|5351|5447|5465|5518|5528|5728|5781|5824|5888|5889|6598|6899|6913|7040|7157|8036|10000|10535|23322|27241|51057|51360|54903|55640|57545|79728|80144|80781|83990|91147|145173|157570|170302|200894|219844,AR|AVP|BRCA1|BRCA2|BUB1B|CDC42|CREBBP|CTNNB1|DHCR7|EGF|ERCC2|EYA1|FBN1|FGFR1|FGFR2|GP1BB|HMGB1|IGF1|IL6|CXCL8|KRAS|LIG4|MUSK|NF1|NF2|NOTCH1|NOTCH2|PIK3CA|PIK3CB|PIK3R2|PLOD1|POR|PPARA|PPP2R1A|PPP2R5D|PTEN|PTPN11|PEX19|RAD51|RAD51C|SMARCB1|TBX1|TBX15|TGFB1|TP53|SHOC2|AKT3|RNASEH2A|RPGRIP1L|BBS9|WDPCP|MBTPS2|MKS1|FLVCR2|CC2D2A|PALB2|FRAS1|COL18A1|BRIP1|TMEM67|B3GLCT|ESCO2|ARX|ARL13B|HYLS1,-44,0
1,-46,C1849367,M1,1,0,DisGeNET,35,Nasal bridge wide,,-46,12,25,30169,429,374,62,17,1.9,583|998|1290|1387|1717|1908|2033|2067|2068|2200|2245|2248|2260|2317|2812|3981|4281|4853|5189|5192|5194|5195|5295|5308|5781|5818|5824|5828|5925|6598|6605|6663|6774|6899|6949|7401|7439|8289|8504|8546|8812|9342|9409|9533|10002|10084|10225|10743|11285|22930|25782|26128|51082|51574|54345|79813|80144|92002|147372|157570|170302|285590,BBS2|CDC42|COL5A2|CREBBP|DHCR7|EDN3|EP300|ERCC1|ERCC2|FBN1|FGD1|FGF3|FGFR1|FLNB|GP1BB|LIG4|MID1|NOTCH2|PEX1|PEX10|PEX13|PEX14|PIK3R1|PITX2|PTPN11|NECTIN1|PEX19|PEX2|RB1|SMARCB1|SMARCE1|SOX10|STAT3|TBX1|TCOF1|CLRN1|BEST1|ARID1A|PEX3|AP3B1|CCNK|SNAP29|PEX16|POLR1C|NR2E3|PQBP1|CD96|RAI1|B4GALT7|RAB3GAP1|RAB3GAP2|KIFBP|POLR1D|LARP7|SOX18|EHMT1|FRAS1|CCNQ|CCBE1|ESCO2|ARX|SH3PXD2B,-43,0
1,-46,C0030297,M1,1,0,DisGeNET,35,Pancreatic Neoplasm,,-46,8.1,22,30169,764,374,77,21,2.1,207|240|472|545|580|595|596|672|675|841|999|1019|1027|1029|1188|1302|1432|1499|1723|1890|1950|1956|2033|2064|2067|2068|2099|2263|2625|2668|2706|2950|3146|3479|3569|3576|3667|3717|3725|3845|4072|4214|4361|4683|4790|4851|5054|5290|5291|5594|5599|5728|5781|5879|5888|5889|5925|5932|5970|6240|6416|6559|6648|6714|6774|7040|7157|7422|8289|9531|11200|25937|54894|79728|79813|80781|83990,AKT1|ALOX5|ATM|ATR|BARD1|CCND1|BCL2|BRCA1|BRCA2|CASP8|CDH1|CDK4|CDKN1B|CDKN2A|CLCNKB|COL11A2|MAPK14|CTNNB1|DHODH|TYMP|EGF|EGFR|EP300|ERBB2|ERCC1|ERCC2|ESR1|FGFR2|GATA3|GDNF|GJB2|GSTP1|HMGB1|IGF1|IL6|CXCL8|IRS1|JAK2|JUN|KRAS|EPCAM|MAP3K1|MRE11|NBN|NFKB1|NOTCH1|SERPINE1|PIK3CA|PIK3CB|MAPK1|MAPK8|PTEN|PTPN11|RAC1|RAD51|RAD51C|RB1|RBBP8|RELA|RRM1|MAP2K4|SLC12A3|SOD2|SRC|STAT3|TGFB1|TP53|VEGFA|ARID1A|BAG3|CHEK2|WWTR1|RNF43|PALB2|EHMT1|COL18A1|BRIP1,-43,0
1,-46,C0278996,M1,1,0,DisGeNET,35,Malignant Head and Neck Neoplasm,,-46,8.1,22,30169,767,374,77,21,2.1,207|240|367|472|540|551|595|596|675|841|999|1017|1027|1029|1302|1387|1432|1499|1565|1890|1950|1956|2052|2064|2065|2067|2068|2212|2214|2248|2260|2263|2353|2668|2950|3479|3569|3576|3667|3725|3845|4194|4292|4361|4683|4810|4851|5054|5290|5291|5295|5296|5594|5599|5728|5781|5879|5888|5889|5925|6240|6535|6648|6714|6774|7040|7157|7389|7422|7515|10413|10664|23451|79728|80781|83990|493856,AKT1|ALOX5|AR|ATM|ATP7B|AVP|CCND1|BCL2|BRCA2|CASP8|CDH1|CDK2|CDKN1B|CDKN2A|COL11A2|CREBBP|MAPK14|CTNNB1|CYP2D6|TYMP|EGF|EGFR|EPHX1|ERBB2|ERBB3|ERCC1|ERCC2|FCGR2A|FCGR3A|FGF3|FGFR1|FGFR2|FOS|GDNF|GSTP1|IGF1|IL6|CXCL8|IRS1|JUN|KRAS|MDM4|MLH1|MRE11|NBN|NHS|NOTCH1|SERPINE1|PIK3CA|PIK3CB|PIK3R1|PIK3R2|MAPK1|MAPK8|PTEN|PTPN11|RAC1|RAD51|RAD51C|RB1|RRM1|SLC6A8|SOD2|SRC|STAT3|TGFB1|TP53|UROD|VEGFA|XRCC1|YAP1|CTCF|SF3B1|PALB2|COL18A1|BRIP1|CISD2,-43,0
1,-46,C0496956,M1,1,0,DisGeNET,35,Neoplasm of uncertain or unknown behavior of breast,,-46,57,40,30169,41,374,29,7.8,1.4,207|672|675|841|1027|2033|2064|2099|2248|2249|2260|2625|3169|3845|4851|4853|5170|5290|5291|5728|5925|6416|7157|8289|8821|9611|11200|79728|83990,AKT1|BRCA1|BRCA2|CASP8|CDKN1B|EP300|ERBB2|ESR1|FGF3|FGF4|FGFR1|GATA3|FOXA1|KRAS|NOTCH1|NOTCH2|PDPK1|PIK3CA|PIK3CB|PTEN|RB1|MAP2K4|TP53|ARID1A|INPP4B|NCOR1|CHEK2|PALB2|BRIP1,-43,0
1,-45,C2674608,M1,1,0,DisGeNET,35,Feeding difficulties in infancy,,-45,14,26,30169,305,374,54,14,1.8,617|701|1145|1302|1387|1716|1717|2033|2067|2068|2263|2812|3845|4204|4724|5189|5192|5194|5195|5781|5824|5828|5879|6338|6340|6535|6567|6598|6605|6899|7040|7259|7466|8289|8504|8803|8869|9244|9409|10743|11277|22930|23322|23529|25782|25836|54903|57545|91147|145173|170302|200894|219844|493856,BCS1L|BUB1B|CHRNE|COL11A2|CREBBP|DGUOK|DHCR7|EP300|ERCC1|ERCC2|FGFR2|GP1BB|KRAS|MECP2|NDUFS4|PEX1|PEX10|PEX13|PEX14|PTPN11|PEX19|PEX2|RAC1|SCNN1B|SCNN1G|SLC6A8|SLC16A2|SMARCB1|SMARCE1|TBX1|TGFB1|TSPYL1|WFS1|ARID1A|PEX3|SUCLA2|ST3GAL5|CRLF1|PEX16|RAI1|TREX1|RAB3GAP1|RPGRIP1L|CLCF1|RAB3GAP2|NIPBL|MKS1|CC2D2A|TMEM67|B3GLCT|ARX|ARL13B|HYLS1|CISD2,-42,0
1,-43,C1857486,M1,1,0,DisGeNET,35,"Low-set, posteriorly rotated ears",,-43,17,27,30169,223,374,47,13,1.7,582|583|585|701|1717|1723|2067|2245|2260|2263|2733|3845|3981|4763|5189|5192|5194|5195|5781|5824|5828|6125|6905|8036|8195|8504|9409|9939|10225|10743|22930|23322|25782|25836|27241|51057|54903|55212|57545|79738|80144|91147|129880|145173|161742|166379|219844,BBS1|BBS2|BBS4|BUB1B|DHCR7|DHODH|ERCC1|FGD1|FGFR1|FGFR2|GLE1|KRAS|LIG4|NF1|PEX1|PEX10|PEX13|PEX14|PTPN11|PEX19|PEX2|RPL5|TBCE|SHOC2|MKKS|PEX3|PEX16|RBM8A|CD96|RAI1|RAB3GAP1|RPGRIP1L|RAB3GAP2|NIPBL|BBS9|WDPCP|MKS1|BBS7|CC2D2A|BBS10|FRAS1|TMEM67|BBS5|B3GLCT|SPRED1|BBS12|HYLS1,-40,0
1,-43,C0020295,M1,1,0,DisGeNET,35,Hydronephrosis,,-43,16,26,30169,253,374,49,13,1.7,998|1188|1499|1717|1950|2065|2138|2200|2260|2263|2625|3758|3845|3981|4204|4683|5189|5192|5194|5195|5426|5824|5828|5889|6559|6598|6605|6899|6913|7040|7422|7466|8195|8289|8504|9409|11005|22930|23111|25782|50814|51360|51715|79813|113189|145173|147372|147912|219844,CDC42|CLCNKB|CTNNB1|DHCR7|EGF|ERBB3|EYA1|FBN1|FGFR1|FGFR2|GATA3|KCNJ1|KRAS|LIG4|MECP2|NBN|PEX1|PEX10|PEX13|PEX14|POLE|PEX19|PEX2|RAD51C|SLC12A3|SMARCB1|SMARCE1|TBX1|TBX15|TGFB1|VEGFA|WFS1|MKKS|ARID1A|PEX3|PEX16|SPINK5|RAB3GAP1|SPART|RAB3GAP2|NSDHL|MBTPS2|RAB23|EHMT1|CHST14|B3GLCT|CCBE1|SIX5|HYLS1,-40,0
1,-42,C0678230,M1,1,0,DisGeNET,35,Congenital Epicanthus,,-42,11,24,30169,417,374,58,16,1.9,672|675|701|1108|1144|1290|1387|1663|1717|2033|2068|2245|2260|2263|2290|2812|3784|3845|3981|4204|4763|4853|5189|5192|5194|5195|5290|5291|5295|5351|5781|5824|5828|5888|5889|5925|6598|6605|6899|8036|8289|8504|9409|9496|10084|10225|11285|23111|25782|50814|51715|54345|57477|79728|80781|83990|147372|161742,BRCA1|BRCA2|BUB1B|CHD4|CHRND|COL5A2|CREBBP|DDX11|DHCR7|EP300|ERCC2|FGD1|FGFR1|FGFR2|FOXG1|GP1BB|KCNQ1|KRAS|LIG4|MECP2|NF1|NOTCH2|PEX1|PEX10|PEX13|PEX14|PIK3CA|PIK3CB|PIK3R1|PLOD1|PTPN11|PEX19|PEX2|RAD51|RAD51C|RB1|SMARCB1|SMARCE1|TBX1|SHOC2|ARID1A|PEX3|PEX16|TBX4|PQBP1|CD96|B4GALT7|SPART|RAB3GAP2|NSDHL|RAB23|SOX18|SHROOM4|PALB2|COL18A1|BRIP1|CCBE1|SPRED1,-39,0
1,-42,C3665347,M1,1,0,DisGeNET,35,Visual Impairment,,-42,11,23,30169,422,374,58,16,1.9,326|672|675|1130|2067|2068|2200|2260|2263|3730|4647|4771|4810|5189|5192|5194|5195|5351|5824|5828|5888|5889|6598|6663|6834|6949|7157|7401|7439|8086|8289|8504|8546|8803|8869|9409|9533|10083|10413|10560|11277|23322|23451|26504|51082|54903|57545|60675|79728|80781|83990|84343|91147|124590|145173|170302|388552|392255,AIRE|BRCA1|BRCA2|LYST|ERCC1|ERCC2|FBN1|FGFR1|FGFR2|ANOS1|MYO7A|NF2|NHS|PEX1|PEX10|PEX13|PEX14|PLOD1|PEX19|PEX2|RAD51|RAD51C|SMARCB1|SOX10|SURF1|TCOF1|TP53|CLRN1|BEST1|AAAS|ARID1A|PEX3|AP3B1|SUCLA2|ST3GAL5|PEX16|POLR1C|USH1C|YAP1|SLC19A2|TREX1|RPGRIP1L|SF3B1|CNNM4|POLR1D|MKS1|CC2D2A|PROK2|PALB2|COL18A1|BRIP1|HPS3|TMEM67|USH1G|B3GLCT|ARX|BLOC1S3|GDF6,-39,0
1,-42,C0346153,M1,1,0,DisGeNET,35,"Breast Cancer, Familial",,-42,19,27,30169,183,374,43,11,1.6,367|472|545|580|595|641|672|675|701|841|999|1029|1302|1499|1565|1956|2033|2064|2099|2263|2950|3479|3717|3845|4072|4194|4292|4361|4683|4790|5290|5395|5728|5888|5889|5965|7157|7422|7515|8864|11200|79728|83990,AR|ATM|ATR|BARD1|CCND1|BLM|BRCA1|BRCA2|BUB1B|CASP8|CDH1|CDKN2A|COL11A2|CTNNB1|CYP2D6|EGFR|EP300|ERBB2|ESR1|FGFR2|GSTP1|IGF1|JAK2|KRAS|EPCAM|MDM4|MLH1|MRE11|NBN|NFKB1|PIK3CA|PMS2|PTEN|RAD51|RAD51C|RECQL|TP53|VEGFA|XRCC1|PER2|CHEK2|PALB2|BRIP1,-39,0
1,-41,C4704874,M1,1,0,DisGeNET,35,"Mammary Carcinoma, Human",,-41,9.3,22,30169,545,374,63,17,1.9,25|207|367|472|540|580|595|596|672|675|841|999|1000|1027|1029|1499|1565|1950|1956|2033|2064|2065|2099|2248|2249|2260|2263|2353|2950|3169|3479|3569|3576|3725|3845|4194|4214|4722|4835|4851|4853|5170|5290|5728|5888|5889|5925|5965|5970|6648|6714|6774|7040|7153|7157|9611|10413|10468|10499|11200|79728|81031|83990,ABL1|AKT1|AR|ATM|ATP7B|BARD1|CCND1|BCL2|BRCA1|BRCA2|CASP8|CDH1|CDH2|CDKN1B|CDKN2A|CTNNB1|CYP2D6|EGF|EGFR|EP300|ERBB2|ERBB3|ESR1|FGF3|FGF4|FGFR1|FGFR2|FOS|GSTP1|FOXA1|IGF1|IL6|CXCL8|JUN|KRAS|MDM4|MAP3K1|NDUFS3|NQO2|NOTCH1|NOTCH2|PDPK1|PIK3CA|PTEN|RAD51|RAD51C|RB1|RECQL|RELA|SOD2|SRC|STAT3|TGFB1|TOP2A|TP53|NCOR1|YAP1|FST|NCOA2|CHEK2|PALB2|SLC2A10|BRIP1,-38,0
1,-41,C1257931,M1,1,0,DisGeNET,35,"Mammary Neoplasms, Human",,-41,9.5,22,30169,527,374,62,17,1.9,25|207|367|472|540|580|595|596|672|675|841|999|1000|1027|1029|1499|1565|1950|1956|2033|2064|2065|2099|2248|2249|2260|2263|2353|2950|3169|3479|3569|3576|3725|3845|4194|4214|4722|4835|4851|4853|5170|5290|5728|5888|5889|5925|5965|5970|6648|6714|6774|7153|7157|9611|10413|10468|10499|11200|79728|81031|83990,ABL1|AKT1|AR|ATM|ATP7B|BARD1|CCND1|BCL2|BRCA1|BRCA2|CASP8|CDH1|CDH2|CDKN1B|CDKN2A|CTNNB1|CYP2D6|EGF|EGFR|EP300|ERBB2|ERBB3|ESR1|FGF3|FGF4|FGFR1|FGFR2|FOS|GSTP1|FOXA1|IGF1|IL6|CXCL8|JUN|KRAS|MDM4|MAP3K1|NDUFS3|NQO2|NOTCH1|NOTCH2|PDPK1|PIK3CA|PTEN|RAD51|RAD51C|RB1|RECQL|RELA|SOD2|SRC|STAT3|TOP2A|TP53|NCOR1|YAP1|FST|NCOA2|CHEK2|PALB2|SLC2A10|BRIP1,-38,0
